Date,Open,High,Low,Close,Adj Close,Volume
2011-05-13,17920.0,18480.0,17800.0,18320.0,14187.7548828125,33438000
2011-05-16,18340.0,18380.0,17960.0,18020.0,13955.4189453125,16123700
2011-05-17,17940.0,17960.0,17780.0,17800.0,13785.044921875,11549950
2011-05-18,17860.0,17980.0,17720.0,17860.0,13831.5107421875,16579300
2011-05-19,17820.0,17960.0,17600.0,17600.0,13630.16015625,19345200
2011-05-20,17700.0,17740.0,17600.0,17640.0,13661.1357421875,11069950
2011-05-23,17540.0,17700.0,17440.0,17460.0,13521.734375,14056000
2011-05-24,17440.0,17680.0,17300.0,17300.0,13397.82421875,14488500
2011-05-25,17580.0,17580.0,17060.0,17120.0,13258.4267578125,16018050
2011-05-26,17360.0,17600.0,17300.0,17580.0,13614.66796875,13968500
2011-05-27,17480.0,17980.0,17340.0,17820.0,13800.533203125,21477600
2011-05-30,17900.0,17900.0,17520.0,17680.0,13692.111328125,10293600
2011-05-31,17800.0,18280.0,17720.0,18040.0,13970.9130859375,23887550
2011-06-01,18040.0,18240.0,17900.0,18220.0,14110.3095703125,15678500
2011-06-02,17880.0,17940.0,17600.0,17660.0,13676.623046875,16582950
2011-06-03,17800.0,17800.0,17540.0,17700.0,13707.6015625,10067100
2011-06-07,17520.0,17780.0,17380.0,17740.0,13738.5771484375,15110100
2011-06-08,17700.0,17800.0,17500.0,17540.0,13583.6875,12938850
2011-06-09,17540.0,17580.0,17300.0,17300.0,13397.82421875,21511200
2011-06-10,17400.0,17480.0,17020.0,17020.0,13180.98046875,19586600
2011-06-13,16880.0,17060.0,16760.0,17060.0,13211.9599609375,15062450
2011-06-14,17020.0,17460.0,16960.0,17260.0,13366.849609375,10642700
2011-06-15,17320.0,17380.0,17020.0,17300.0,13397.82421875,13283100
2011-06-16,17060.0,17160.0,16880.0,16960.0,13134.5126953125,11940550
2011-06-17,17020.0,17040.0,16060.0,16380.0,12685.341796875,36058100
2011-06-20,16260.0,16280.0,15900.0,16000.0,12391.052734375,23580500
2011-06-21,16000.0,16400.0,15960.0,16280.0,12607.89453125,18844400
2011-06-22,16480.0,16660.0,16440.0,16520.0,12793.76171875,16530400
2011-06-23,16500.0,16780.0,16400.0,16620.0,12871.20703125,13858400
2011-06-24,16420.0,17080.0,16420.0,17040.0,13196.4697265625,23453150
2011-06-27,16940.0,16940.0,16560.0,16700.0,12933.1630859375,15207250
2011-06-28,16800.0,17060.0,16620.0,16640.0,12886.6943359375,11950100
2011-06-29,16960.0,16980.0,16640.0,16660.0,12909.9384765625,10348200
2011-06-30,16660.0,16700.0,16420.0,16520.0,12801.453125,16408950
2011-07-01,16860.0,17200.0,16760.0,17100.0,13250.9013671875,22133050
2011-07-04,17400.0,17660.0,17380.0,17560.0,13607.353515625,21439450
2011-07-05,17600.0,17980.0,17560.0,17980.0,13932.8173828125,21107200
2011-07-06,17860.0,17960.0,17740.0,17960.0,13917.318359375,11215100
2011-07-07,17960.0,17960.0,17580.0,17600.0,13638.35546875,17861200
2011-07-08,17600.0,17760.0,17460.0,17700.0,13715.841796875,12070450
2011-07-11,17600.0,17600.0,17240.0,17300.0,13405.87890625,15974500
2011-07-12,17200.0,17220.0,16920.0,17000.0,13173.412109375,12397200
2011-07-13,16960.0,17100.0,16720.0,16860.0,13064.923828125,16430600
2011-07-14,16700.0,16700.0,16460.0,16620.0,12878.9462890625,20363350
2011-07-15,16600.0,16800.0,16420.0,16640.0,12894.4453125,13621800
2011-07-18,16560.0,16600.0,16220.0,16260.0,12599.978515625,18189050
2011-07-19,16120.0,16540.0,16120.0,16440.0,12739.45703125,14537100
2011-07-20,16800.0,17080.0,16780.0,17020.0,13188.9072265625,21079150
2011-07-21,16920.0,17020.0,16640.0,16840.0,13049.4208984375,10343550
2011-07-22,17000.0,17120.0,16840.0,17000.0,13173.412109375,12179600
2011-07-25,17000.0,17000.0,16680.0,16940.0,13126.9150390625,9496800
2011-07-26,16860.0,17020.0,16800.0,17000.0,13173.412109375,11259900
2011-07-27,16960.0,16960.0,16720.0,16900.0,13095.9169921875,10079450
2011-07-28,16560.0,16800.0,16520.0,16740.0,12971.9326171875,13623150
2011-07-29,16920.0,17040.0,16740.0,16880.0,13080.419921875,15089150
2011-08-01,17100.0,17500.0,17100.0,17400.0,13483.373046875,19432400
2011-08-02,17060.0,17180.0,17000.0,17040.0,13204.408203125,13486550
2011-08-03,16800.0,16880.0,16480.0,16660.0,12909.9384765625,20417200
2011-08-04,16780.0,16780.0,16300.0,16420.0,12723.96484375,17307750
2011-08-05,15840.0,16100.0,15780.0,15780.0,12228.0234375,30392500
2011-08-08,15400.0,15780.0,15200.0,15200.0,11778.576171875,30296350
2011-08-09,15000.0,15060.0,13920.0,14480.0,11220.6455078125,49299200
2011-08-10,15200.0,15200.0,14400.0,14400.0,11158.65234375,49244500
2011-08-11,13760.0,14500.0,13760.0,14160.0,10972.6728515625,39580150
2011-08-12,14420.0,14440.0,14000.0,14140.0,10957.1767578125,33844600
2011-08-16,14700.0,15000.0,14520.0,15000.0,11623.5947265625,30042550
2011-08-17,15020.0,15200.0,14820.0,15040.0,11654.5908203125,14649850
2011-08-18,14960.0,14980.0,14060.0,14180.0,10988.1748046875,35336000
2011-08-19,13760.0,13940.0,13440.0,13600.0,10538.73046875,28970600
2011-08-22,13680.0,14040.0,13660.0,13820.0,10709.2060546875,20900650
2011-08-23,14000.0,14700.0,13980.0,14460.0,11205.1455078125,24617300
2011-08-24,14480.0,14700.0,14000.0,14160.0,10972.6728515625,18508650
2011-08-25,14740.0,14760.0,14420.0,14500.0,11236.142578125,19039800
2011-08-26,14340.0,14680.0,14340.0,14520.0,11251.640625,10612300
2011-08-29,14840.0,14840.0,14480.0,14660.0,11360.1298828125,13001850
2011-08-30,14820.0,14960.0,14720.0,14840.0,11499.609375,12629600
2011-08-31,14940.0,14940.0,14620.0,14880.0,11530.607421875,14495500
2011-09-01,15180.0,15760.0,14880.0,15420.0,11949.0546875,35833750
2011-09-02,15300.0,15620.0,15260.0,15380.0,11918.060546875,12915400
2011-09-05,15100.0,15120.0,14600.0,14620.0,11329.1318359375,13853900
2011-09-06,14520.0,14720.0,14200.0,14540.0,11267.1396484375,13213350
2011-09-07,14660.0,15560.0,14660.0,15460.0,11980.0537109375,17512500
2011-09-08,15600.0,16040.0,15560.0,15960.0,12367.5068359375,28730500
2011-09-09,15700.0,16240.0,15540.0,15600.0,12088.5380859375,18082650
2011-09-14,15600.0,15620.0,14820.0,15060.0,11670.08984375,27540950
2011-09-15,15680.0,15680.0,15300.0,15420.0,11949.0546875,21318350
2011-09-16,15880.0,16220.0,15840.0,15960.0,12367.5068359375,23811100
2011-09-19,16000.0,16280.0,15760.0,16160.0,12522.48828125,12327650
2011-09-20,16220.0,16360.0,15920.0,16220.0,12568.982421875,13997500
2011-09-21,16380.0,16560.0,16020.0,16260.0,12599.978515625,17063100
2011-09-22,15920.0,16000.0,15560.0,15800.0,12243.5224609375,15331100
2011-09-23,15280.0,15600.0,15020.0,15160.0,11747.580078125,21822900
2011-09-26,15200.0,15740.0,15180.0,15500.0,12011.05078125,24018800
2011-09-27,16100.0,16100.0,15820.0,16080.0,12460.4951171875,16526300
2011-09-28,16480.0,16500.0,15820.0,16140.0,12506.9921875,24316950
2011-09-29,16080.0,16960.0,16080.0,16740.0,12971.9326171875,27675450
2011-09-30,16600.0,16800.0,16220.0,16800.0,13018.4287109375,25780600
2011-10-04,16100.0,16640.0,15920.0,16560.0,12832.451171875,32895000
2011-10-05,16480.0,17000.0,16340.0,16840.0,13049.4208984375,32102800
2011-10-06,17480.0,17580.0,16840.0,17100.0,13250.9013671875,29969000
2011-10-07,17300.0,17620.0,17000.0,17200.0,13328.392578125,26509200
2011-10-10,17560.0,17700.0,17440.0,17480.0,13545.361328125,17246250
2011-10-11,17700.0,17700.0,17380.0,17620.0,13653.8505859375,22915500
2011-10-12,17440.0,17980.0,17400.0,17960.0,13917.318359375,21528500
2011-10-13,17960.0,17980.0,17620.0,17800.0,13793.33203125,16266150
2011-10-14,17420.0,17880.0,17420.0,17720.0,13731.3447265625,10850500
2011-10-17,17800.0,17900.0,17620.0,17800.0,13793.33203125,10675550
2011-10-18,17500.0,17860.0,17420.0,17660.0,13684.8447265625,13844300
2011-10-19,17700.0,17720.0,17400.0,17720.0,13731.3447265625,10704100
2011-10-20,17720.0,18400.0,17660.0,18140.0,14056.80078125,28436600
2011-10-21,18400.0,18500.0,18140.0,18340.0,14211.783203125,23307000
2011-10-24,18260.0,18860.0,18220.0,18820.0,14583.740234375,18769250
2011-10-25,18720.0,19020.0,18700.0,18900.0,14645.732421875,18208000
2011-10-26,18660.0,18920.0,18540.0,18680.0,14475.251953125,12504750
2011-10-27,18580.0,18780.0,18380.0,18480.0,14320.267578125,17443050
2011-10-28,18560.0,18920.0,18540.0,18900.0,14645.732421875,26884350
2011-10-31,18820.0,19400.0,18660.0,19360.0,15002.1845703125,23792400
2011-11-01,19360.0,19980.0,19240.0,19800.0,15343.1474609375,30983650
2011-11-02,19400.0,19560.0,19320.0,19420.0,15048.6845703125,28454600
2011-11-03,19240.0,19420.0,19160.0,19340.0,14986.689453125,16408700
2011-11-04,19660.0,20100.0,19640.0,20100.0,15575.619140625,26704800
2011-11-07,19920.0,20000.0,19720.0,19860.0,15389.642578125,14018050
2011-11-08,19720.0,19800.0,19300.0,19400.0,15033.18359375,17069900
2011-11-09,19400.0,19760.0,19320.0,19700.0,15265.6591796875,19304250
2011-11-10,19340.0,19460.0,18700.0,18700.0,14490.7470703125,31006050
2011-11-11,18900.0,19680.0,18600.0,19660.0,15234.66015625,24246750
2011-11-14,19760.0,20040.0,19740.0,19920.0,15436.1328125,14136050
2011-11-15,19720.0,20000.0,19600.0,19920.0,15436.1328125,11737100
2011-11-16,19900.0,20060.0,19460.0,19500.0,15110.677734375,16934350
2011-11-17,19640.0,19840.0,19220.0,19600.0,15188.166015625,12943350
2011-11-18,19420.0,19540.0,19240.0,19260.0,14924.69921875,16310300
2011-11-21,19020.0,19200.0,18840.0,19000.0,14723.2236328125,12791900
2011-11-22,19000.0,19420.0,18860.0,19260.0,14924.69921875,12040600
2011-11-23,18960.0,19200.0,18700.0,18700.0,14490.7470703125,15335700
2011-11-24,18440.0,19060.0,18420.0,18860.0,14614.73046875,13680750
2011-11-25,18580.0,19060.0,18580.0,18940.0,14676.7255859375,11689400
2011-11-28,19180.0,19640.0,19160.0,19560.0,15157.16796875,15724000
2011-11-29,19800.0,20100.0,19720.0,20100.0,15575.619140625,27588450
2011-11-30,20000.0,20200.0,19920.0,20080.0,15560.1220703125,19579400
2011-12-01,20700.0,21600.0,20580.0,21480.0,16644.984375,34717150
2011-12-02,21220.0,21420.0,20800.0,21000.0,16273.0341796875,21917950
2011-12-05,21380.0,21460.0,21160.0,21320.0,16521.005859375,14848100
2011-12-06,21140.0,21400.0,20820.0,20880.0,16180.041015625,14528550
2011-12-07,21000.0,21360.0,20820.0,21120.0,16366.0234375,19746900
2011-12-08,21140.0,21660.0,20920.0,21280.0,16490.005859375,25893000
2011-12-09,20980.0,21480.0,20740.0,21060.0,16319.5244140625,13804200
2011-12-12,21260.0,21680.0,21200.0,21680.0,16799.970703125,12163550
2011-12-13,21480.0,21500.0,21000.0,21000.0,16273.0341796875,13210000
2011-12-14,20680.0,20900.0,20500.0,20800.0,16118.05859375,21064350
2011-12-15,20580.0,20720.0,20300.0,20300.0,15730.595703125,16963000
2011-12-16,20420.0,20900.0,20400.0,20900.0,16195.54296875,12263200
2011-12-19,20900.0,20900.0,19680.0,20140.0,15606.6181640625,20485300
2011-12-20,20160.0,20580.0,20140.0,20240.0,15684.1044921875,13750300
2011-12-21,20700.0,21140.0,20620.0,21140.0,16381.5224609375,20402950
2011-12-22,20900.0,21060.0,20820.0,21040.0,16304.0283203125,10634550
2011-12-23,21120.0,21480.0,21120.0,21360.0,16551.99609375,12299050
2011-12-26,21340.0,21500.0,21320.0,21320.0,16521.005859375,6216250
2011-12-27,21360.0,21600.0,21060.0,21460.0,16629.490234375,11133650
2011-12-28,21460.0,21460.0,21200.0,21220.0,16520.494140625,11023850
2011-12-29,21240.0,21540.0,21140.0,21160.0,16473.787109375,10923900
2012-01-02,21400.0,21600.0,21300.0,21600.0,16816.33984375,13151350
2012-01-03,21860.0,22100.0,21840.0,22100.0,17205.611328125,16927750
2012-01-04,22100.0,22200.0,21500.0,21600.0,16816.33984375,17103700
2012-01-05,21460.0,21580.0,21100.0,21100.0,16427.0703125,17298400
2012-01-06,21120.0,21320.0,20600.0,20800.0,16193.515625,18816250
2012-01-09,20800.0,20820.0,20300.0,20320.0,15819.81640625,19283000
2012-01-10,20420.0,20720.0,20420.0,20520.0,15975.51953125,20414800
2012-01-11,20340.0,20480.0,20280.0,20420.0,15897.6708984375,19110150
2012-01-12,20320.0,20580.0,20220.0,20560.0,16006.66796875,18511000
2012-01-13,20560.0,21000.0,20520.0,20920.0,16286.935546875,14630750
2012-01-16,20800.0,20800.0,20400.0,20600.0,16037.806640625,11614950
2012-01-17,20820.0,20960.0,20480.0,20720.0,16131.23046875,17084400
2012-01-18,21020.0,21040.0,20440.0,20600.0,16037.806640625,15359650
2012-01-19,20760.0,21440.0,20740.0,21440.0,16691.7734375,22385800
2012-01-20,21800.0,22100.0,21520.0,22100.0,17205.611328125,25550800
2012-01-25,21840.0,22500.0,21840.0,22280.0,17345.740234375,22751300
2012-01-26,22320.0,22420.0,21880.0,22260.0,17330.171875,17655150
2012-01-27,22400.0,22500.0,22220.0,22500.0,17517.021484375,12741200
2012-01-30,22580.0,22600.0,22180.0,22300.0,17361.314453125,16354450
2012-01-31,22100.0,22400.0,21780.0,22140.0,17236.748046875,21731350
2012-02-01,22140.0,22140.0,21560.0,21580.0,16800.77734375,22849650
2012-02-02,21720.0,22080.0,21360.0,21600.0,16816.33984375,22402650
2012-02-03,21420.0,21680.0,21120.0,21320.0,16598.349609375,17801400
2012-02-06,21680.0,21820.0,21320.0,21480.0,16722.908203125,15837500
2012-02-07,21540.0,21920.0,21460.0,21860.0,17018.759765625,11921950
2012-02-08,21980.0,22000.0,21680.0,21840.0,17003.1875,11809400
2012-02-09,21740.0,21800.0,21200.0,21680.0,16878.623046875,24005850
2012-02-10,21680.0,21680.0,21220.0,21240.0,16536.0703125,18579100
2012-02-13,21380.0,21780.0,21340.0,21660.0,16863.048828125,16017250
2012-02-14,21680.0,21780.0,21480.0,21600.0,16816.33984375,12317400
2012-02-15,21960.0,22760.0,21840.0,22700.0,17672.72265625,28522350
2012-02-16,22600.0,22800.0,22420.0,22700.0,17672.72265625,15411800
2012-02-17,23180.0,23600.0,23120.0,23520.0,18311.126953125,17308450
2012-02-20,23560.0,23880.0,23320.0,23500.0,18295.556640625,14814150
2012-02-21,23500.0,23960.0,23300.0,23600.0,18373.40625,10808250
2012-02-22,23640.0,24000.0,23440.0,23940.0,18638.111328125,11779250
2012-02-23,23460.0,23580.0,23020.0,23200.0,18061.9921875,23259200
2012-02-24,23060.0,23720.0,23060.0,23600.0,18373.40625,14240300
2012-02-27,23480.0,23600.0,23180.0,23420.0,18233.2734375,8273300
2012-02-28,23920.0,24000.0,23620.0,23700.0,18451.265625,16648100
2012-02-29,23820.0,24180.0,23820.0,24120.0,18778.24609375,17278300
2012-03-02,24300.0,24340.0,23580.0,23640.0,18404.55078125,18023700
2012-03-05,23800.0,23820.0,23320.0,23480.0,18279.984375,11175250
2012-03-06,23580.0,23860.0,23340.0,23600.0,18373.40625,10572850
2012-03-07,23500.0,23660.0,23300.0,23440.0,18248.837890625,11521550
2012-03-08,23600.0,23720.0,23300.0,23600.0,18373.40625,20270400
2012-03-09,23820.0,24620.0,23760.0,24600.0,19151.9453125,18228800
2012-03-12,24480.0,24520.0,24200.0,24200.0,18840.529296875,11826950
2012-03-13,24000.0,24580.0,24000.0,24420.0,19011.810546875,11985550
2012-03-14,24600.0,25100.0,24600.0,25000.0,19463.357421875,18279650
2012-03-15,25020.0,25200.0,24840.0,25000.0,19463.357421875,14038800
2012-03-16,25200.0,25340.0,24760.0,24760.0,19276.51171875,18070200
2012-03-19,24700.0,25360.0,24680.0,25200.0,19619.064453125,11881850
2012-03-20,25340.0,25540.0,25200.0,25340.0,19728.0625,11935500
2012-03-21,25200.0,25200.0,24840.0,24840.0,19338.7890625,12913550
2012-03-22,24700.0,25260.0,24700.0,25160.0,19587.91796875,12675450
2012-03-23,24860.0,25480.0,24860.0,25220.0,19634.6328125,10818600
2012-03-26,25360.0,25500.0,25220.0,25500.0,19852.626953125,9237800
2012-03-27,25700.0,26220.0,25520.0,26220.0,20413.169921875,14186350
2012-03-28,26000.0,26160.0,25900.0,26040.0,20273.029296875,9914550
2012-03-29,25980.0,25980.0,25600.0,25600.0,19930.48046875,11670000
2012-03-30,25400.0,25600.0,25140.0,25500.0,19852.626953125,15281700
2012-04-02,25500.0,25980.0,25220.0,25980.0,20226.322265625,12582950
2012-04-03,26400.0,26780.0,26040.0,26700.0,20786.86328125,16507900
2012-04-04,26620.0,27020.0,26300.0,26400.0,20553.302734375,14599350
2012-04-05,26040.0,26700.0,25940.0,26600.0,20709.009765625,12921350
2012-04-06,26540.0,26680.0,26260.0,26640.0,20740.1484375,10289650
2012-04-09,26400.0,26600.0,26120.0,26340.0,20506.58984375,8572600
2012-04-10,26280.0,26400.0,26140.0,26220.0,20413.169921875,11176100
2012-04-12,25660.0,25980.0,25360.0,25460.0,19821.48046875,25240650
2012-04-13,25300.0,25540.0,25200.0,25360.0,19743.630859375,35409200
2012-04-16,25460.0,25520.0,25000.0,25180.0,19603.4921875,15222400
2012-04-17,25020.0,25280.0,24820.0,24980.0,19447.783203125,14552300
2012-04-18,25540.0,26040.0,25380.0,25860.0,20132.896484375,17253750
2012-04-19,25840.0,26140.0,25780.0,26140.0,20350.87890625,13156400
2012-04-20,25880.0,25940.0,25560.0,25640.0,19961.619140625,9900550
2012-04-23,25380.0,25600.0,25240.0,25580.0,19914.91015625,8388400
2012-04-24,25300.0,25720.0,25240.0,25660.0,19977.193359375,13238350
2012-04-25,26080.0,26300.0,25860.0,26100.0,20319.744140625,13821600
2012-04-26,26400.0,26800.0,26340.0,26800.0,20864.716796875,16479500
2012-04-27,27100.0,27660.0,27020.0,27480.0,21394.119140625,15905350
2012-04-30,27900.0,28180.0,27540.0,27800.0,21643.251953125,15757100
2012-05-02,28200.0,28360.0,27980.0,28200.0,21954.666015625,18420750
2012-05-03,28040.0,28200.0,27960.0,28020.0,21814.5234375,10327050
2012-05-04,27500.0,27960.0,26980.0,27200.0,21176.138671875,20484300
2012-05-07,26840.0,27060.0,26500.0,26840.0,20895.861328125,18908450
2012-05-08,26960.0,27040.0,26780.0,26820.0,20880.2890625,12048600
2012-05-09,26700.0,26960.0,26480.0,26620.0,20724.576171875,12661700
2012-05-10,26580.0,26720.0,26440.0,26540.0,20662.302734375,13145000
2012-05-11,26300.0,26460.0,26060.0,26060.0,20288.599609375,13626400
2012-05-14,26100.0,26540.0,26080.0,26280.0,20459.876953125,15092100
2012-05-15,26080.0,26400.0,26000.0,26220.0,20413.169921875,15558100
2012-05-16,25960.0,26000.0,24560.0,24600.0,19151.9453125,38488900
2012-05-17,24600.0,24860.0,24020.0,24460.0,19042.9453125,33041100
2012-05-18,24080.0,24100.0,23300.0,23320.0,18155.419921875,30023750
2012-05-21,23880.0,24320.0,23800.0,24180.0,18824.95703125,23702750
2012-05-22,25100.0,25100.0,24540.0,24800.0,19307.646484375,23830550
2012-05-23,24800.0,24800.0,23900.0,24420.0,19011.810546875,16157100
2012-05-24,24260.0,24500.0,23960.0,24500.0,19074.0859375,15251250
2012-05-25,24660.0,24920.0,24460.0,24500.0,19074.0859375,10164250
2012-05-29,24240.0,24760.0,24120.0,24760.0,19276.51171875,10815350
2012-05-30,24760.0,24800.0,24300.0,24520.0,19089.6640625,12653250
2012-05-31,24260.0,24260.0,23840.0,24220.0,18856.1015625,22106900
2012-06-01,24260.0,24740.0,23980.0,24660.0,19198.650390625,13554450
2012-06-04,23960.0,24100.0,23840.0,23920.0,18622.537109375,18068750
2012-06-05,24020.0,24180.0,23860.0,24060.0,18731.537109375,12848900
2012-06-07,24780.0,25300.0,24660.0,25300.0,19696.9140625,20928350
2012-06-08,25500.0,25500.0,24900.0,24940.0,19416.640625,9956350
2012-06-11,25440.0,25500.0,25320.0,25360.0,19743.630859375,9906200
2012-06-12,24920.0,25200.0,24900.0,25100.0,19541.2109375,8805200
2012-06-13,25320.0,25480.0,25120.0,25420.0,19790.34375,9572600
2012-06-14,25380.0,25420.0,25120.0,25220.0,19634.6328125,21995050
2012-06-15,25000.0,25200.0,24280.0,24340.0,18949.5234375,30404200
2012-06-18,24800.0,25140.0,24680.0,24860.0,19354.359375,17608150
2012-06-19,24900.0,24940.0,24440.0,24880.0,19369.935546875,14839400
2012-06-20,24980.0,25300.0,24900.0,25040.0,19494.5,13237700
2012-06-21,24680.0,24840.0,24520.0,24540.0,19105.2265625,12753750
2012-06-22,23780.0,24040.0,23600.0,23640.0,18404.55078125,31294350
2012-06-25,23420.0,23560.0,22560.0,22640.0,17626.017578125,41318100
2012-06-26,22660.0,22980.0,22580.0,22780.0,17735.005859375,25283500
2012-06-27,22800.0,23540.0,22600.0,23340.0,18170.990234375,23542000
2012-06-28,23340.0,23600.0,23060.0,23360.0,18194.357421875,10398350
2012-06-29,23340.0,24020.0,23060.0,24020.0,18708.408203125,18604450
2012-07-02,24160.0,24180.0,23420.0,23480.0,18287.826171875,19106750
2012-07-03,23640.0,23860.0,23400.0,23500.0,18303.3984375,15801550
2012-07-04,23640.0,23940.0,23560.0,23820.0,18552.62890625,19158750
2012-07-05,23740.0,23880.0,23540.0,23700.0,18459.173828125,9068550
2012-07-06,23880.0,23880.0,23060.0,23220.0,18085.314453125,21158900
2012-07-09,22700.0,22760.0,22520.0,22520.0,17540.107421875,21282300
2012-07-10,22700.0,22840.0,22420.0,22540.0,17555.677734375,17720700
2012-07-11,22580.0,22660.0,22160.0,22360.0,17415.484375,18001300
2012-07-12,22420.0,22520.0,21820.0,21820.0,16994.900390625,24858600
2012-07-13,21920.0,22880.0,21820.0,22780.0,17742.611328125,27070750
2012-07-16,22900.0,23100.0,22660.0,23040.0,17945.119140625,15261950
2012-07-17,22960.0,23560.0,22720.0,23360.0,18194.357421875,15885300
2012-07-18,23580.0,23700.0,22760.0,23080.0,17976.265625,14618050
2012-07-19,23600.0,24040.0,23440.0,23900.0,18614.951171875,24847100
2012-07-20,24040.0,24060.0,23820.0,23820.0,18552.62890625,11992100
2012-07-23,23300.0,23400.0,23100.0,23240.0,18100.888671875,12844350
2012-07-24,23300.0,23500.0,23180.0,23400.0,18225.5078125,14598050
2012-07-25,23060.0,23440.0,22780.0,23160.0,18038.5859375,13609850
2012-07-26,23380.0,23480.0,23200.0,23440.0,18256.6640625,13654750
2012-07-27,23900.0,24660.0,23820.0,24660.0,19206.88671875,26686200
2012-07-30,25200.0,25560.0,25020.0,25500.0,19861.1328125,19113350
2012-07-31,25600.0,26680.0,25500.0,26180.0,20390.767578125,33735650
2012-08-01,25840.0,26300.0,25660.0,26000.0,20250.568359375,19039100
2012-08-02,26000.0,26080.0,25220.0,25260.0,19674.203125,15951250
2012-08-03,24800.0,25340.0,24760.0,24860.0,19362.65625,15582650
2012-08-06,25700.0,26100.0,25640.0,25960.0,20219.40625,12289150
2012-08-07,26060.0,26080.0,25680.0,25880.0,20157.1015625,10258400
2012-08-08,26120.0,26560.0,26020.0,26400.0,20562.115234375,19459150
2012-08-09,26420.0,26960.0,26360.0,26800.0,20873.66015625,30612650
2012-08-10,26700.0,26960.0,26600.0,26960.0,20998.27734375,14733250
2012-08-13,26840.0,26940.0,26460.0,26500.0,20640.005859375,9891050
2012-08-14,26520.0,27000.0,26520.0,26900.0,20951.544921875,14396850
2012-08-16,27080.0,27100.0,26760.0,26900.0,20951.544921875,14824150
2012-08-17,26880.0,26900.0,25720.0,25900.0,20172.681640625,27642800
2012-08-20,25400.0,25660.0,25100.0,25660.0,19985.75390625,19944800
2012-08-21,25840.0,26040.0,25640.0,25640.0,19970.173828125,15315200
2012-08-22,25380.0,25620.0,25140.0,25280.0,19689.78515625,16031200
2012-08-23,25220.0,25740.0,24980.0,25740.0,20048.06640625,13857750
2012-08-24,25400.0,25740.0,25280.0,25500.0,19861.1328125,14077200
2012-08-27,23780.0,24060.0,23460.0,23600.0,18381.28515625,63803450
2012-08-28,23720.0,24180.0,23600.0,23900.0,18614.951171875,27767400
2012-08-29,24180.0,24700.0,24140.0,24600.0,19160.15234375,23415550
2012-08-30,24560.0,24580.0,24040.0,24300.0,18926.486328125,16211400
2012-08-31,24220.0,24680.0,24140.0,24660.0,19206.88671875,20301300
2012-09-03,24400.0,24700.0,24020.0,24360.0,18973.224609375,13903800
2012-09-04,24380.0,24560.0,24200.0,24360.0,18973.224609375,9916550
2012-09-05,24100.0,24240.0,23780.0,23780.0,18521.4765625,17381950
2012-09-06,24000.0,24060.0,23860.0,23920.0,18630.515625,12373750
2012-09-07,24600.0,25020.0,24400.0,25000.0,19471.6953125,25512400
2012-09-10,25200.0,25280.0,25000.0,25000.0,19471.6953125,15883700
2012-09-11,24800.0,25300.0,24640.0,25120.0,19565.16015625,9890800
2012-09-12,25360.0,25900.0,25180.0,25880.0,20157.1015625,18473250
2012-09-13,25980.0,26100.0,25620.0,26020.0,20266.14453125,19489950
2012-09-14,26600.0,26780.0,26540.0,26720.0,20811.345703125,24872500
2012-09-17,26720.0,26720.0,26240.0,26300.0,20484.224609375,14896000
2012-09-18,26280.0,26720.0,26160.0,26300.0,20484.224609375,11232300
2012-09-19,26120.0,26460.0,25960.0,26280.0,20468.646484375,12114550
2012-09-20,25860.0,26100.0,25680.0,25740.0,20048.06640625,14199800
2012-09-21,26000.0,26140.0,25900.0,26040.0,20281.716796875,14913400
2012-09-24,26000.0,26560.0,25840.0,26540.0,20671.150390625,13195450
2012-09-25,26200.0,26680.0,26200.0,26540.0,20671.150390625,11348000
2012-09-26,26260.0,26500.0,26120.0,26500.0,20640.005859375,12054550
2012-09-27,26540.0,26840.0,26460.0,26760.0,20842.509765625,14541600
2012-09-28,27180.0,27200.0,26780.0,26920.0,20967.126953125,17906350
2012-10-02,27080.0,27420.0,27040.0,27380.0,21325.40625,13376250
2012-10-04,27020.0,27460.0,26780.0,27340.0,21294.251953125,19127200
2012-10-05,27740.0,27800.0,27040.0,27400.0,21340.984375,17828800
2012-10-08,27500.0,27580.0,27200.0,27460.0,21387.716796875,12037600
2012-10-09,27260.0,27620.0,27260.0,27440.0,21372.13671875,8788650
2012-10-10,27060.0,27200.0,26500.0,26500.0,20640.005859375,12976700
2012-10-11,26200.0,26400.0,25740.0,26080.0,20312.875,23779850
2012-10-12,26100.0,26240.0,25760.0,25920.0,20188.2578125,14977250
2012-10-15,25920.0,26240.0,25740.0,26000.0,20250.568359375,10334000
2012-10-16,26520.0,26620.0,26300.0,26600.0,20717.884765625,10671300
2012-10-17,26840.0,26920.0,26320.0,26720.0,20811.345703125,8984550
2012-10-18,26720.0,26820.0,26560.0,26740.0,20826.9296875,10498450
2012-10-19,26460.0,26500.0,25980.0,26040.0,20281.716796875,13969950
2012-10-22,25540.0,26340.0,25520.0,26300.0,20484.224609375,11741150
2012-10-23,26380.0,26440.0,26040.0,26260.0,20453.06640625,9253550
2012-10-24,25940.0,26180.0,25780.0,26000.0,20250.568359375,13454500
2012-10-25,25920.0,26440.0,25820.0,26440.0,20593.271484375,11881100
2012-10-26,26120.0,26240.0,25740.0,25740.0,20048.06640625,13793850
2012-10-29,25960.0,25980.0,25580.0,25980.0,20234.98828125,11448050
